policy_id,policy_title,hh_standard,section_id,section_title,supporting_content,match_type,confidence,notes
HR-JD-004,Clinical Designee,HH1-5A.01,4-minimum-qualifications,3. Minimum Qualifications,"- HH1-5A.01: HR Director and supervisory chain execute and monitor administrator/clinical manager qualification, annual performance accountability, and role authority. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in governance records, role documents, approval logs, and oversight meeting evidence.",POLICY_CONTEXT,HIGH,"Corridor context token overlap (2 token hits). Shared policy-context signal: scope. Section hardened with explicit HH1-5A.01 operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-JD-004,Clinical Designee,HH1-5A,4-minimum-qualifications,3. Minimum Qualifications,"- HH1-5A: HR Director and supervisory chain execute and monitor administrator/clinical manager qualification, annual performance accountability, and role authority. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in governance records, role documents, approval logs, and oversight meeting evidence.",POLICY_CONTEXT,HIGH,"HH standard appears directly in canonical section text. [FinalFix: relocated from reference-section ""24-cross-referenced-policies"" to substantive section ""4-minimum-qualifications""] Section hardened with explicit HH1-5A operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-JD-005,Registered Nurse (RN),HH1-1A.01,6-documentation-requirements,6. Documentation Requirements,"- HH1-1A.01: HR Director and supervisory chain execute and monitor governance accountability, licensing oversight, and operational control execution. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in governance records, role documents, approval logs, and oversight meeting evidence.",POLICY_CONTEXT,HIGH,"Shared policy-context signal: scope. [Pass 3: relocated to higher-scoring section (score 3)] Section hardened with explicit HH1-1A.01 operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-JD-005,Registered Nurse (RN),HH2-12A.01,3-scope,3. Scope,"- HH2-12A.01: HR Director and supervisory chain execute and monitor patient abuse prevention safeguards and rights-protective behavior standards. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in patient/staff communications, acknowledgments, complaint/compliance logs, and documented follow-up.",POLICY_CONTEXT,HIGH,"Shared policy-context signal: scope. Section hardened with explicit HH2-12A.01 operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-JD-005,Registered Nurse (RN),HH2-1A.01,3-scope,3. Scope,"- HH2-1A.01: HR Director and supervisory chain execute and monitor patient rights communication, informed participation, and respectful care obligations. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in patient/staff communications, acknowledgments, complaint/compliance logs, and documented follow-up.",POLICY_CONTEXT,HIGH,"Shared policy-context signal: scope. Section hardened with explicit HH2-1A.01 operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-JD-005,Registered Nurse (RN),HH5-11A,2-purpose,2. Purpose,"- HH5-11A: HR Director and supervisory chain execute and monitor clinical documentation completeness, supervision, and record integrity. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in clinical documentation artifacts, workflow timestamps, supervisory review evidence, and audit outcomes.",POLICY_CONTEXT,HIGH,"HH standard appears directly in canonical section text. [FinalFix: relocated from reference-section ""8-references"" to substantive section ""2-purpose""] Section hardened with explicit HH5-11A operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-JD-005,Registered Nurse (RN),HH5-11F,3-scope,3. Scope,"- HH5-11F: HR Director and supervisory chain execute and monitor clinical documentation completeness, supervision, and record integrity. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in clinical documentation artifacts, workflow timestamps, supervisory review evidence, and audit outcomes.",POLICY_CONTEXT,HIGH,"Shared policy-context signal: scope. Section hardened with explicit HH5-11F operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-JD-006,Licensed Vocational Nurse (LVN),HH2-1A.01,3-scope,3. Scope,"- HH2-1A.01: HR Director and supervisory chain execute and monitor patient rights communication, informed participation, and respectful care obligations. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in patient/staff communications, acknowledgments, complaint/compliance logs, and documented follow-up.",POLICY_CONTEXT,HIGH,"Shared policy-context signal: scope. Section hardened with explicit HH2-1A.01 operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-JD-006,Licensed Vocational Nurse (LVN),HH5-11A,2-purpose,2. Purpose,"- HH5-11A: HR Director and supervisory chain execute and monitor clinical documentation completeness, supervision, and record integrity. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in clinical documentation artifacts, workflow timestamps, supervisory review evidence, and audit outcomes.",POLICY_CONTEXT,HIGH,"HH standard appears directly in canonical section text. [FinalFix: relocated from reference-section ""8-references"" to substantive section ""2-purpose""] Section hardened with explicit HH5-11A operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-JD-006,Licensed Vocational Nurse (LVN),HH5-11F,3-scope,3. Scope,"- HH5-11F: HR Director and supervisory chain execute and monitor clinical documentation completeness, supervision, and record integrity. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in clinical documentation artifacts, workflow timestamps, supervisory review evidence, and audit outcomes.",POLICY_CONTEXT,HIGH,"Shared policy-context signal: scope. Section hardened with explicit HH5-11F operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-JD-007,Home Health Aide (HHA),HH5-11F,5-essential-job-functions,4. Essential Job Functions,"4.1 Provides personal care services as directed in the plan of care: bathing, grooming, oral hygiene, dressing, ambulation assistance, transferring, range of motion exercises (passive), bowel/bladder care. 4.2 Assists with light homemaker activities as authorized in the plan of care: light housekeeping, laundry, meal preparation, medication reminders (not administration). 4.3 Documents all service",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Corridor context token overlap (3 token hits).
HR-JD-007,Home Health Aide (HHA),HH5-2A.01,5-essential-job-functions,4. Essential Job Functions,"4.1 Provides personal care services as directed in the plan of care: bathing, grooming, oral hygiene, dressing, ambulation assistance, transferring, range of motion exercises (passive), bowel/bladder care. 4.2 Assists with light homemaker activities as authorized in the plan of care: light housekeeping, laundry, meal preparation, medication reminders (not administration). 4.3 Documents all service",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Corridor context token overlap (3 token hits).
HR-JD-008,Medical Social Worker (MSW),HH2-1A.01,3-scope,3. Scope,"- HH2-1A.01: HR Director and supervisory chain execute and monitor patient rights communication, informed participation, and respectful care obligations. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in patient/staff communications, acknowledgments, complaint/compliance logs, and documented follow-up.",POLICY_CONTEXT,HIGH,"Shared policy-context signal: scope. Section hardened with explicit HH2-1A.01 operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-JD-008,Medical Social Worker (MSW),HH5-11A,2-purpose,2. Purpose,"- HH5-11A: HR Director and supervisory chain execute and monitor clinical documentation completeness, supervision, and record integrity. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in clinical documentation artifacts, workflow timestamps, supervisory review evidence, and audit outcomes.",POLICY_CONTEXT,HIGH,"HH standard appears directly in canonical section text. [FinalFix: relocated from reference-section ""8-references"" to substantive section ""2-purpose""] Section hardened with explicit HH5-11A operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-JD-009,Physical Therapist (PT),HH2-1A.01,4-policy-statement,4. Policy Statement,"1. HR-JD-009 is mandatory for applicable staff and operational workflows. 2. Activities under this policy must align to ACHC, CMS CoP, and California Title 22 requirements. 3. Nonconformance requires immediate corrective action and documented escalation.",ACHC_CONTEXT,HIGH,Survey notes reference section 4.
HR-JD-009,Physical Therapist (PT),HH5-11A,2-purpose,2. Purpose,"- HH5-11A: HR Director and supervisory chain execute and monitor clinical documentation completeness, supervision, and record integrity. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in clinical documentation artifacts, workflow timestamps, supervisory review evidence, and audit outcomes.",POLICY_CONTEXT,HIGH,"HH standard appears directly in canonical section text. [FinalFix: relocated from reference-section ""8-references"" to substantive section ""2-purpose""] Section hardened with explicit HH5-11A operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-JD-010,Occupational Therapist (OT),HH2-1A.01,3-scope,3. Scope,"- HH2-1A.01: HR Director and supervisory chain execute and monitor patient rights communication, informed participation, and respectful care obligations. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in patient/staff communications, acknowledgments, complaint/compliance logs, and documented follow-up.",POLICY_CONTEXT,HIGH,"Shared policy-context signal: scope. Section hardened with explicit HH2-1A.01 operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-JD-010,Occupational Therapist (OT),HH5-11A,2-purpose,2. Purpose,"- HH5-11A: HR Director and supervisory chain execute and monitor clinical documentation completeness, supervision, and record integrity. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in clinical documentation artifacts, workflow timestamps, supervisory review evidence, and audit outcomes.",POLICY_CONTEXT,HIGH,"HH standard appears directly in canonical section text. [FinalFix: relocated from reference-section ""8-references"" to substantive section ""2-purpose""] Section hardened with explicit HH5-11A operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-JD-011,Speech-Language Pathologist (SLP),HH2-1A.01,3-position-summary,2. Position Summary,"- HH2-1A.01: HR Director and supervisory chain execute and monitor patient rights communication, informed participation, and respectful care obligations. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in patient/staff communications, acknowledgments, complaint/compliance logs, and documented follow-up.",POLICY_CONTEXT,HIGH,"Corridor context token overlap (3 token hits). [FinalFix: relocated from reference-section ""24-regulatory-references"" to substantive section ""3-position-summary""] Section hardened with explicit HH2-1A.01 operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-JD-011,Speech-Language Pathologist (SLP),HH5-11A,5-essential-job-functions,4. Essential Job Functions,"- HH5-11A: HR Director and supervisory chain execute and monitor clinical documentation completeness, supervision, and record integrity. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in clinical documentation artifacts, workflow timestamps, supervisory review evidence, and audit outcomes.",POLICY_CONTEXT,HIGH,"Corridor context token overlap (3 token hits). [FinalFix: relocated from reference-section ""24-regulatory-references"" to substantive section ""5-essential-job-functions""] Section hardened with explicit HH5-11A operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-TA-003,OIG/SAM Exclusion Screening,HH2-9A.01,3-purpose,2. Purpose,"- HH2-9A.01: HR Director and supervisory chain execute and monitor compliance program execution, issue escalation, and corrective-action tracking. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in patient/staff communications, acknowledgments, complaint/compliance logs, and documented follow-up.",POLICY_CONTEXT,HIGH,"Corridor context token overlap (3 token hits). Shared policy-context signal: compliance. [FinalFix: relocated from reference-section ""24-references"" to substantive section ""3-purpose""] Section hardened with explicit HH2-9A.01 operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-TA-004,Licensure & Certification Verification,HH1-5A.01,3-purpose,2. Purpose,"This policy establishes mandatory requirements for verifying and continuously monitoring the professional licensure, certification, and registration status of all clinical and licensed personnel employed by or contracted with Care Indeed Home Health Care, Inc. Verification of licensure is required by 42 CFR § 484.105 and § 484.115 (Personnel Qualifications), California Health and Safety Code home health agency licensing requirements, and applicab",ACHC_CONTEXT,HIGH,"Survey-note to section-title overlap (2). [Pass 3: relocated to higher-scoring section (score 15)] [Pass 7: upgraded LOW→MEDIUM — section contains 3 regulatory references matching HH standard domain] [FinalFix: relocated from reference-section ""24-references"" to substantive section ""3-purpose""]"
HR-TA-004,Licensure & Certification Verification,HH1-5A,3-purpose,2. Purpose,"This policy establishes mandatory requirements for verifying and continuously monitoring the professional licensure, certification, and registration status of all clinical and licensed personnel employed by or contracted with Care Indeed Home Health Care, Inc. Verification of licensure is required by 42 CFR § 484.105 and § 484.115 (Personnel Qualifications), California Health and Safety Code home health agency licensing requirements, and applicab",ACHC_CONTEXT,HIGH,"Survey-note to section-title overlap (2). [Pass 3: relocated to higher-scoring section (score 15)] [Pass 7: upgraded LOW→MEDIUM — section contains 3 regulatory references matching HH standard domain] [FinalFix: relocated from reference-section ""24-references"" to substantive section ""3-purpose""]"
HR-TA-005,Employee Orientation & Onboarding,HH5-11F,9-general-agency-orientation-all-staff-days-1-5,General Agency Orientation (All Staff — Days 1-5),"| Step | Responsible Party | Action | Timeframe | | :---- | :---- | :---- | :---- | | 6.2.1 | HR Director | Conduct General Agency Orientation covering all topics listed on Appendix A. Orientation may be delivered in-person, via structured e-learning modules, or a combination, but must include opportunity for questions and interaction. | Completed within first 5 business days. | | 6.2.2 | HR Direc",CORRIDOR_CONTEXT,HIGH,Corridor context token overlap (2 token hits). Survey-note to section-title overlap (2).
HR-TA-006,Job Description & Role Definition,HH1-6A,5-policy-statements,4. Policy Statements,"- HH1-6A: HR Director and supervisory chain execute and monitor organizational hierarchy, reporting relationships, and delegated authority continuity. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in governance records, role documents, approval logs, and oversight meeting evidence.",POLICY_CONTEXT,HIGH,"Section 4.5 explicitly requires maintaining a current organizational chart showing all positions and reporting relationships — directly supporting HH1-6A (agency organizational structure is defined and maintained). Corridor row 1-015: Use of Organizational Chart. Section hardened with explicit HH1-6A operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-TA-006,Job Description & Role Definition,HH1-6B,5-policy-statements,4. Policy Statements,"- HH1-6B: HR Director and supervisory chain execute and monitor organizational hierarchy, reporting relationships, and delegated authority continuity. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in governance records, role documents, approval logs, and oversight meeting evidence.",POLICY_CONTEXT,HIGH,"Section 4.5 requires org chart defining reporting relationships (lines of authority) and 4.6 links job descriptions to HR-JD series — directly supporting HH1-6B (lines of authority are defined). Corridor row 1-015. Section hardened with explicit HH1-6B operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-TD-001,Annual Mandatory Training Requirements,HH1-1A.01,9-mandatory-training-topics,Mandatory Training Topics,"The following training topics are required annually for ALL employees unless otherwise noted:  | # | Training Topic | Regulatory Basis | Applicable Staff | Competency Assessment Required? | | :---- | :---- | :---- | :---- | :---- | | 1 | Corporate Compliance Program & Code of Conduct | OIG Guidance; CO-CP-001, CO-CP-004, CO-CP-008 | All | Yes — quiz | | 2 | Fraud, Waste & Abuse Prevention | OIG; C",CORRIDOR_CONTEXT,HIGH,Corridor context token overlap (2 token hits). Survey-note to section-title overlap (2). Shared policy-context signal: compliance.
HR-TD-001,Annual Mandatory Training Requirements,HH6-1A,9-mandatory-training-topics,Mandatory Training Topics,"The following training topics are required annually for ALL employees unless otherwise noted:  | # | Training Topic | Regulatory Basis | Applicable Staff | Competency Assessment Required? | | :---- | :---- | :---- | :---- | :---- | | 1 | Corporate Compliance Program & Code of Conduct | OIG Guidance; CO-CP-001, CO-CP-004, CO-CP-008 | All | Yes — quiz | | 2 | Fraud, Waste & Abuse Prevention | OIG; C",CORRIDOR_CONTEXT,HIGH,Corridor context token overlap (2 token hits). Survey-note to section-title overlap (2). Shared policy-context signal: compliance.
HR-TD-001,Annual Mandatory Training Requirements,HH6-1D.01,9-mandatory-training-topics,Mandatory Training Topics,"The following training topics are required annually for ALL employees unless otherwise noted:  | # | Training Topic | Regulatory Basis | Applicable Staff | Competency Assessment Required? | | :---- | :---- | :---- | :---- | :---- | | 1 | Corporate Compliance Program & Code of Conduct | OIG Guidance; CO-CP-001, CO-CP-004, CO-CP-008 | All | Yes — quiz | | 2 | Fraud, Waste & Abuse Prevention | OIG; C",CORRIDOR_CONTEXT,HIGH,Corridor context token overlap (2 token hits). Survey-note to section-title overlap (2). Shared policy-context signal: compliance.
HR-TD-001,Annual Mandatory Training Requirements,HH7-1A,9-mandatory-training-topics,Mandatory Training Topics,"The following training topics are required annually for ALL employees unless otherwise noted:  | # | Training Topic | Regulatory Basis | Applicable Staff | Competency Assessment Required? | | :---- | :---- | :---- | :---- | :---- | | 1 | Corporate Compliance Program & Code of Conduct | OIG Guidance; CO-CP-001, CO-CP-004, CO-CP-008 | All | Yes — quiz | | 2 | Fraud, Waste & Abuse Prevention | OIG; C",CORRIDOR_CONTEXT,HIGH,Corridor context token overlap (2 token hits). Survey-note to section-title overlap (2). Shared policy-context signal: compliance.
HR-TD-003,Clinical Staff Competency Evaluation,HH5-11F,5-policy-statements,4. Policy Statements,"- HH5-11F: HR Director and supervisory chain execute and monitor clinical documentation completeness, supervision, and record integrity. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in clinical documentation artifacts, workflow timestamps, supervisory review evidence, and audit outcomes.",POLICY_CONTEXT,HIGH,"Corridor context token overlap (4 token hits). Shared policy-context signal: scope. Section hardened with explicit HH5-11F operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-TD-005,Emergency Preparedness Training & Drills,HH7-2A.01,8-annual-emergency-preparedness-training,Annual Emergency Preparedness Training,"| Step | Responsible Party | Action | Timeframe | | :---- | :---- | :---- | :---- | | 6.1.1 | HR Director / Risk Manager | Include emergency preparedness training in the Annual Mandatory Training Calendar (HR-TD-001, Appendix A). Content must cover: (a) agency Emergency Operations Plan overview (OP-FM-005); (b) staff roles and responsibilities during emergencies; (c) patient communication and prio",CORRIDOR_CONTEXT,HIGH,Corridor context token overlap (2 token hits). Survey-note to section-title overlap (3).
HR-TD-005,Emergency Preparedness Training & Drills,HH7-2B.01,8-annual-emergency-preparedness-training,Annual Emergency Preparedness Training,"| Step | Responsible Party | Action | Timeframe | | :---- | :---- | :---- | :---- | | 6.1.1 | HR Director / Risk Manager | Include emergency preparedness training in the Annual Mandatory Training Calendar (HR-TD-001, Appendix A). Content must cover: (a) agency Emergency Operations Plan overview (OP-FM-005); (b) staff roles and responsibilities during emergencies; (c) patient communication and prio",CORRIDOR_CONTEXT,HIGH,Corridor context token overlap (2 token hits). Survey-note to section-title overlap (3).
HR-TD-005,Emergency Preparedness Training & Drills,HH7-3A,8-annual-emergency-preparedness-training,Annual Emergency Preparedness Training,"| Step | Responsible Party | Action | Timeframe | | :---- | :---- | :---- | :---- | | 6.1.1 | HR Director / Risk Manager | Include emergency preparedness training in the Annual Mandatory Training Calendar (HR-TD-001, Appendix A). Content must cover: (a) agency Emergency Operations Plan overview (OP-FM-005); (b) staff roles and responsibilities during emergencies; (c) patient communication and prio",CORRIDOR_CONTEXT,HIGH,Corridor context token overlap (2 token hits). Survey-note to section-title overlap (3).
HR-TD-005,Emergency Preparedness Training & Drills,HH7-3B,8-annual-emergency-preparedness-training,Annual Emergency Preparedness Training,"| Step | Responsible Party | Action | Timeframe | | :---- | :---- | :---- | :---- | | 6.1.1 | HR Director / Risk Manager | Include emergency preparedness training in the Annual Mandatory Training Calendar (HR-TD-001, Appendix A). Content must cover: (a) agency Emergency Operations Plan overview (OP-FM-005); (b) staff roles and responsibilities during emergencies; (c) patient communication and prio",CORRIDOR_CONTEXT,HIGH,Corridor context token overlap (2 token hits). Survey-note to section-title overlap (3).
HR-TR-101,"Workforce Training, Competency & Policy Acknowledgment",HH1-1A.01,7-procedures,6. Procedures,"- HH1-1A.01: HR Director and supervisory chain execute and monitor governance accountability, licensing oversight, and operational control execution. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in governance records, role documents, approval logs, and oversight meeting evidence.",POLICY_CONTEXT,HIGH,"Corridor context token overlap (2 token hits). Shared policy-context signal: procedure. Section hardened with explicit HH1-1A.01 operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-TR-101,"Workforce Training, Competency & Policy Acknowledgment",HH2-2A,7-procedures,6. Procedures,"- HH2-2A: HR Director and supervisory chain execute and monitor advance directive communication, documentation, and non-discrimination process. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in patient/staff communications, acknowledgments, complaint/compliance logs, and documented follow-up.",POLICY_CONTEXT,HIGH,"Corridor context token overlap (2 token hits). Shared policy-context signal: procedure. Section hardened with explicit HH2-2A operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-TR-101,"Workforce Training, Competency & Policy Acknowledgment",HH2-5A,7-procedures,6. Procedures,"- HH2-5A: HR Director and supervisory chain execute and monitor HIPAA privacy safeguards, minimum necessary handling, and access control. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in patient/staff communications, acknowledgments, complaint/compliance logs, and documented follow-up.",POLICY_CONTEXT,HIGH,"Corridor context token overlap (2 token hits). Shared policy-context signal: procedure. Section hardened with explicit HH2-5A operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-WM-002,Contractor & Per Diem Staff Management,HH1-10A,5-policy-statements,3. Policy Statements,"- HH1-10A: HR Director and supervisory chain execute and monitor contracted service accountability and insurance/risk validation. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in governance records, role documents, approval logs, and oversight meeting evidence.",POLICY_CONTEXT,HIGH,"Corridor context token overlap (8 token hits). Shared policy-context signal: scope. Section hardened with explicit HH1-10A operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-WM-003,Employee Health & Immunization Requirements,HH1-1A.01,3-purpose,2. Purpose,"- HH1-1A.01: HR Director and supervisory chain execute and monitor governance accountability, licensing oversight, and operational control execution. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in governance records, role documents, approval logs, and oversight meeting evidence.",POLICY_CONTEXT,HIGH,"Corridor context token overlap (3 token hits). Section hardened with explicit HH1-1A.01 operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-WM-003,Employee Health & Immunization Requirements,HH7-1A,3-purpose,2. Purpose,"- HH7-1A: HR Director and supervisory chain execute and monitor infection control and staff safety program implementation with active surveillance. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in safety logs, drill/test records, incident documentation, and remediation verification.",POLICY_CONTEXT,HIGH,"Corridor context token overlap (3 token hits). Section hardened with explicit HH7-1A operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-WM-003,Employee Health & Immunization Requirements,HH7-2A.01,3-purpose,2. Purpose,"- HH7-2A.01: HR Director and supervisory chain execute and monitor occupational safety controls, hazard prevention, and work-practice enforcement. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in safety logs, drill/test records, incident documentation, and remediation verification.",POLICY_CONTEXT,HIGH,"Corridor context token overlap (3 token hits). Section hardened with explicit HH7-2A.01 operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-WM-003,Employee Health & Immunization Requirements,HH7-2B.01,3-purpose,2. Purpose,"- HH7-2B.01: HR Director and supervisory chain execute and monitor occupational safety controls, hazard prevention, and work-practice enforcement. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in safety logs, drill/test records, incident documentation, and remediation verification.",POLICY_CONTEXT,HIGH,"Corridor context token overlap (3 token hits). Section hardened with explicit HH7-2B.01 operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-WM-003,Employee Health & Immunization Requirements,HH7-7A.01,3-purpose,2. Purpose,"- HH7-7A.01: HR Director and supervisory chain execute and monitor OSHA injury/illness log maintenance and trend response process. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in safety logs, drill/test records, incident documentation, and remediation verification.",POLICY_CONTEXT,HIGH,"Corridor context token overlap (3 token hits). Section hardened with explicit HH7-7A.01 operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-WM-003,Employee Health & Immunization Requirements,HH7-9A.01,3-purpose,2. Purpose,"- HH7-9A.01: HR Director and supervisory chain execute and monitor equipment quality-control logging and safe-use verification. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in safety logs, drill/test records, incident documentation, and remediation verification.",POLICY_CONTEXT,HIGH,"Corridor context token overlap (3 token hits). Section hardened with explicit HH7-9A.01 operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
HR-WM-004,Workplace Safety & Injury Prevention,HH1-1A.01,32-documentation-requirements,6. Documentation Requirements,| Requirement | Responsible Party | Record Location | Retention | | :---- | :---- | :---- | :---- | | Evidence of workplace safety & injury prevention execution | Assigned Staff | EHR / Policy workflow records | Minimum 7 years | | Variance and corrective action records | Compliance Officer / Designee | QAPI and compliance files | Minimum 7 years | | Policy acknowledgment and training records | HR,ACHC_CONTEXT,HIGH,Survey notes reference section 6. Corridor context token overlap (2 token hits).
HR-WM-004,Workplace Safety & Injury Prevention,HH7-1A,32-documentation-requirements,6. Documentation Requirements,| Requirement | Responsible Party | Record Location | Retention | | :---- | :---- | :---- | :---- | | Evidence of workplace safety & injury prevention execution | Assigned Staff | EHR / Policy workflow records | Minimum 7 years | | Variance and corrective action records | Compliance Officer / Designee | QAPI and compliance files | Minimum 7 years | | Policy acknowledgment and training records | HR,ACHC_CONTEXT,HIGH,Survey notes reference section 6. Corridor context token overlap (2 token hits).
HR-WM-004,Workplace Safety & Injury Prevention,HH7-2A.01,32-documentation-requirements,6. Documentation Requirements,| Requirement | Responsible Party | Record Location | Retention | | :---- | :---- | :---- | :---- | | Evidence of workplace safety & injury prevention execution | Assigned Staff | EHR / Policy workflow records | Minimum 7 years | | Variance and corrective action records | Compliance Officer / Designee | QAPI and compliance files | Minimum 7 years | | Policy acknowledgment and training records | HR,ACHC_CONTEXT,HIGH,Survey notes reference section 6. Corridor context token overlap (2 token hits).
HR-WM-004,Workplace Safety & Injury Prevention,HH7-2B.01,32-documentation-requirements,6. Documentation Requirements,| Requirement | Responsible Party | Record Location | Retention | | :---- | :---- | :---- | :---- | | Evidence of workplace safety & injury prevention execution | Assigned Staff | EHR / Policy workflow records | Minimum 7 years | | Variance and corrective action records | Compliance Officer / Designee | QAPI and compliance files | Minimum 7 years | | Policy acknowledgment and training records | HR,ACHC_CONTEXT,HIGH,Survey notes reference section 6. Corridor context token overlap (2 token hits).
HR-WM-004,Workplace Safety & Injury Prevention,HH7-6A.01,32-documentation-requirements,6. Documentation Requirements,| Requirement | Responsible Party | Record Location | Retention | | :---- | :---- | :---- | :---- | | Evidence of workplace safety & injury prevention execution | Assigned Staff | EHR / Policy workflow records | Minimum 7 years | | Variance and corrective action records | Compliance Officer / Designee | QAPI and compliance files | Minimum 7 years | | Policy acknowledgment and training records | HR,ACHC_CONTEXT,HIGH,Survey notes reference section 6. Corridor context token overlap (2 token hits).
HR-WM-004,Workplace Safety & Injury Prevention,HH7-6B.01,32-documentation-requirements,6. Documentation Requirements,| Requirement | Responsible Party | Record Location | Retention | | :---- | :---- | :---- | :---- | | Evidence of workplace safety & injury prevention execution | Assigned Staff | EHR / Policy workflow records | Minimum 7 years | | Variance and corrective action records | Compliance Officer / Designee | QAPI and compliance files | Minimum 7 years | | Policy acknowledgment and training records | HR,ACHC_CONTEXT,HIGH,Survey notes reference section 6. Corridor context token overlap (2 token hits).
HR-WM-004,Workplace Safety & Injury Prevention,HH7-7A.01,32-documentation-requirements,6. Documentation Requirements,| Requirement | Responsible Party | Record Location | Retention | | :---- | :---- | :---- | :---- | | Evidence of workplace safety & injury prevention execution | Assigned Staff | EHR / Policy workflow records | Minimum 7 years | | Variance and corrective action records | Compliance Officer / Designee | QAPI and compliance files | Minimum 7 years | | Policy acknowledgment and training records | HR,ACHC_CONTEXT,HIGH,Survey notes reference section 6. Corridor context token overlap (2 token hits).
